GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "10000","Delaware",2,SAGDP7N,1,"...","All industry total ","Thousands of dollars",33716484,35945086,39590368,39817858,42338955,45477568
 "10000","Delaware",2,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",32149327,34427574,38285705,38423671,40655650,43576171
 "10000","Delaware",2,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),(D),(D),277913,582704,1087385
 "10000","Delaware",2,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",537816,548909,487824,267859,572640,1077850
 "10000","Delaware",2,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",(D),(D),(D),10053,10064,9535
 "10000","Delaware",2,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",(D),(D),(D),95,1052,1467
 "10000","Delaware",2,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0
 "10000","Delaware",2,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",518009,472763,458793,461549,593624,701550
 "10000","Delaware",2,SAGDP7N,11,"23","  Construction ","Thousands of dollars",1000296,1056123,1177468,1388144,1319381,1279643
 "10000","Delaware",2,SAGDP7N,12,"31-33","  Manufacturing ","Thousands of dollars",2082142,2342505,2869558,2959328,3400171,3627382
 "10000","Delaware",2,SAGDP7N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",422080,467698,514132,546326,539419,571105
 "10000","Delaware",2,SAGDP7N,14,"321","    Wood product manufacturing ","Thousands of dollars",3946,2200,3447,3063,16457,505
 "10000","Delaware",2,SAGDP7N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",47300,39813,43330,52259,51335,52469
 "10000","Delaware",2,SAGDP7N,16,"331","    Primary metal manufacturing ","Thousands of dollars",17174,(D),(D),5910,7268,(D)
 "10000","Delaware",2,SAGDP7N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",26691,19498,26541,33182,21072,26933
 "10000","Delaware",2,SAGDP7N,18,"333","    Machinery manufacturing ","Thousands of dollars",54115,50954,62719,84359,103350,91469
 "10000","Delaware",2,SAGDP7N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",121773,155473,154739,163462,145739,153721
 "10000","Delaware",2,SAGDP7N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",27713,11347,1895,-11033,-9874,-9457
 "10000","Delaware",2,SAGDP7N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",-1170,(D),(D),2180,(D),(D)
 "10000","Delaware",2,SAGDP7N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",25880,33719,41313,37914,(D),(D)
 "10000","Delaware",2,SAGDP7N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",10671,21348,35548,65529,60036,63388
 "10000","Delaware",2,SAGDP7N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",87988,119478,118671,109499,104943,132751
 "10000","Delaware",2,SAGDP7N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",1660063,1874807,2355426,2413002,2860752,3056277
 "10000","Delaware",2,SAGDP7N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",557296,455252,488776,572459,647020,612268
 "10000","Delaware",2,SAGDP7N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",(D),(D),-15470,(D),(D),(D)
 "10000","Delaware",2,SAGDP7N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",(D),(D),(D),4617,(D),(D)
 "10000","Delaware",2,SAGDP7N,29,"322","    Paper manufacturing ","Thousands of dollars",136166,(D),(D),(D),139406,165772
 "10000","Delaware",2,SAGDP7N,30,"323","    Printing and related support activities ","Thousands of dollars",1331,1308,1076,11161,11568,8219
 "10000","Delaware",2,SAGDP7N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",236641,454460,494044,269298,385741,360536
 "10000","Delaware",2,SAGDP7N,32,"325","    Chemical manufacturing ","Thousands of dollars",590645,730970,1131938,1368815,1645507,1864145
 "10000","Delaware",2,SAGDP7N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",144879,128052,127404,53685,45774,63334
 "10000","Delaware",2,SAGDP7N,34,"42","  Wholesale trade ","Thousands of dollars",469752,498203,572407,659260,691565,762402
 "10000","Delaware",2,SAGDP7N,35,"44-45","  Retail trade ","Thousands of dollars",970171,1017339,1060805,1321476,1471514,1499290
 "10000","Delaware",2,SAGDP7N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",306080,342051,379537,406074,473809,608421
 "10000","Delaware",2,SAGDP7N,37,"481","   Air transportation ","Thousands of dollars",7138,8127,-12264,-24008,-6563,128358
 "10000","Delaware",2,SAGDP7N,38,"482","   Rail transportation ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10000","Delaware",2,SAGDP7N,39,"483","   Water transportation ","Thousands of dollars",-1673,-710,39712,32341,19250,-35
 "10000","Delaware",2,SAGDP7N,40,"484","   Truck transportation ","Thousands of dollars",116456,112271,117020,124120,150430,173491
 "10000","Delaware",2,SAGDP7N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",32647,33282,35537,37606,51069,64944
 "10000","Delaware",2,SAGDP7N,42,"486","   Pipeline transportation ","Thousands of dollars",(D),(D),32644,(D),(D),1133
